group
224,Keyser
225,Lily
226,Mike
227,Mark
228,Amber
229,Lisa
230,Andrea
231,Anita
232,Fred
233,Mike
234,Luke
235,Anna
236,Albert
237,John
238,Stephen
239,Lia
240,Lily
241,Lisa
242,Anna
243,James
244,Anita
245,Jason
246,Keyser
247,Mark
248,Mike
249,Lily
250,Jason
product
id,name,subgroup_id,seller_id, cart_id
1,GoPro,1,1,
2,Wemo,3,2,
3,ZOWIE_XL2546,2,3,
4,ZOWIE_XL2546,2,4,
5,ZOWIE_XL2546,2,5,
6,Wemo,3,6,
7,Cream,4,7,
8,ZOWIE_XL2546,2,8,
9,Wemo,3,9,
10,Wemo,3,10,
11,GoPro,1,11,
12,ZOWIE_XL2546,2,12,
13,Wemo,3,13,
14,Wemo,3,14,
15,ZOWIE_XL2546,2,15,
16,GoPro,1,16,
17,Cream,4,17,
18,ZOWIE_XL2546,2,18,
19,Cream,4,19,
20,GoPro,1,20,
21,GoPro,1,21,
22,Cream,4,22,
23,ZOWIE_XL2546,2,23,
24,ZOWIE_XL2546,2,24,
25,Wemo,3,25,
26,ZOWIE_XL2546,2,26,
27,Wemo,3,27,
28,Wemo,3,28,
29,GoPro,1,29,
30,Cream,4,30,
31,ZOWIE_XL2546,2,31,
32,Cream,4,32,
33,ZOWIE_XL2546,2,33,
34,Cream,4,34,
35,ZOWIE_XL2546,2,35,
36,Cream,4,36,
37,Wemo,3,37,
38,Wemo,3,38,
39,GoPro,1,39,
40,Wemo,3,40,
41,GoPro,1,41,
42,Wemo,3,42,
43,GoPro,1,43,
44,Cream,4,44,
45,GoPro,1,45,
46,Cream,4,46,
47,GoPro,1,47,
48,Wemo,3,48,
49,Wemo,3,49,
50,Wemo,3,50,
51,GoPro,1,51,
52,Wemo,3,52,
53,ZOWIE_XL2546,2,53,
54,Cream,4,54,
55,Cream,4,55,
56,Cream,4,56,
57,Wemo,3,57,
58,Wemo,3,58,
59,Wemo,3,59,
60,ZOWIE_XL2546,2,60,
61,Cream,4,61,
62,Wemo,3,62,
63,GoPro,1,63,
64,ZOWIE_XL2546,2,64,
65,GoPro,1,65,
66,ZOWIE_XL2546,2,66,
67,Wemo,3,67,
68,ZOWIE_XL2546,2,68,
69,Wemo,3,69,
70,ZOWIE_XL2546,2,70,
71,Cream,4,71,
72,GoPro,1,72,
73,Cream,4,73,
74,ZOWIE_XL2546,2,74,
75,Wemo,3,75,
76,ZOWIE_XL2546,2,76,
77,Cream,4,77,
78,ZOWIE_XL2546,2,78,
79,Cream,4,79,
80,Cream,4,80,
81,GoPro,1,81,
82,Cream,4,82,
83,Cream,4,83,
84,GoPro,1,84,
85,ZOWIE_XL2546,2,85,
86,Wemo,3,86,
87,ZOWIE_XL2546,2,87,
88,ZOWIE_XL2546,2,88,
89,Cream,4,89,
90,Cream,4,90,
91,GoPro,1,91,
92,GoPro,1,92,
93,Cream,4,93,
94,GoPro,1,94,
95,Cream,4,95,
96,Cream,4,96,
97,Wemo,3,97,
98,GoPro,1,98,
99,Wemo,3,99,
100,Wemo,3,100,
101,Cream,4,101,
102,ZOWIE_XL2546,2,102,
103,Wemo,3,103,
104,Cream,4,104,
105,Wemo,3,105,
106,GoPro,1,106,
107,ZOWIE_XL2546,2,107,
108,Wemo,3,108,
109,Cream,4,109,
110,Wemo,3,110,
111,ZOWIE_XL2546,2,111,
112,Cream,4,112,
113,Cream,4,113,
114,Cream,4,114,
115,Cream,4,115,
116,ZOWIE_XL2546,2,116,
117,Cream,4,117,
118,GoPro,1,118,
119,ZOWIE_XL2546,2,119,
120,Cream,4,120,
121,Wemo,3,121,
122,Cream,4,122,
123,GoPro,1,123,
124,GoPro,1,124,
125,Cream,4,125,
126,Cream,4,126,
127,ZOWIE_XL2546,2,127,
128,GoPro,1,128,
129,Cream,4,129,
130,GoPro,1,130,
131,ZOWIE_XL2546,2,131,
132,GoPro,1,132,
133,Cream,4,133,
134,GoPro,1,134,
135,Wemo,3,135,
136,Wemo,3,136,
137,Cream,4,137,
138,GoPro,1,138,
139,ZOWIE_XL2546,2,139,
140,ZOWIE_XL2546,2,140,
141,GoPro,1,141,
142,Cream,4,142,
143,Cream,4,143,
144,Wemo,3,144,
145,Wemo,3,145,
146,GoPro,1,146,
147,ZOWIE_XL2546,2,147,
148,Wemo,3,148,
149,Cream,4,149,
150,GoPro,1,150,
151,Cream,4,151,
152,Cream,4,152,
153,GoPro,1,153,
154,Wemo,3,154,
155,ZOWIE_XL2546,2,155,
156,Wemo,3,156,
157,Cream,4,157,
158,Cream,4,158,
159,Wemo,3,159,
160,ZOWIE_XL2546,2,160,
161,ZOWIE_XL2546,2,161,
162,GoPro,1,162,
163,Wemo,3,163,
164,Cream,4,164,
165,GoPro,1,165,
166,Cream,4,166,
167,GoPro,1,167,
168,ZOWIE_XL2546,2,168,
169,Cream,4,169,
170,ZOWIE_XL2546,2,170,
171,GoPro,1,171,
172,ZOWIE_XL2546,2,172,
173,Wemo,3,173,
174,Cream,4,174,
175,GoPro,1,175,
176,ZOWIE_XL2546,2,176,
177,ZOWIE_XL2546,2,177,
178,Cream,4,178,
179,Wemo,3,179,
180,GoPro,1,180,
181,ZOWIE_XL2546,2,181,
182,Cream,4,182,
183,Cream,4,183,
184,GoPro,1,184,
185,ZOWIE_XL2546,2,185,
186,Wemo,3,186,
187,Wemo,3,187,
188,ZOWIE_XL2546,2,188,
189,GoPro,1,189,
190,Cream,4,190,
191,Cream,4,191,
192,ZOWIE_XL2546,2,192,
193,Cream,4,193,
194,Wemo,3,194,
195,Cream,4,195,
196,Wemo,3,196,
197,GoPro,1,197,
198,GoPro,1,198,
199,Cream,4,199,
200,ZOWIE_XL2546,2,200,
201,Wemo,3,201,
202,Wemo,3,202,
203,ZOWIE_XL2546,2,203,
204,Wemo,3,204,
205,GoPro,1,205,
206,Cream,4,206,
207,GoPro,1,207,
208,ZOWIE_XL2546,2,208,
209,Cream,4,209,
210,ZOWIE_XL2546,2,210,
211,Wemo,3,211,
212,Wemo,3,212,
213,Wemo,3,213,
214,Cream,4,214,
215,ZOWIE_XL2546,2,215,
216,ZOWIE_XL2546,2,216,
217,GoPro,1,217,
218,GoPro,1,218,
219,Wemo,3,219,
220,Wemo,3,220,
221,Cream,4,221,
222,Cream,4,222,
223,GoPro,1,223,
224,Cream,4,224,
225,Wemo,3,225,
226,GoPro,1,226,
227,ZOWIE_XL2546,2,227,
228,Wemo,3,228,
229,Wemo,3,229,
230,ZOWIE_XL2546,2,230,
231,ZOWIE_XL2546,2,231,
232,Cream,4,232,
233,GoPro,1,233,
234,ZOWIE_XL2546,2,234,
235,ZOWIE_XL2546,2,235,
236,Wemo,3,236,
237,ZOWIE_XL2546,2,237,
238,Wemo,3,238,
239,Cream,4,239,
240,Wemo,3,240,
241,Cream,4,241,
242,ZOWIE_XL2546,2,242,
243,Cream,4,243,
244,GoPro,1,244,
245,ZOWIE_XL2546,2,245,
246,ZOWIE_XL2546,2,246,
247,ZOWIE_XL2546,2,247,
248,ZOWIE_XL2546,2,248,
249,ZOWIE_XL2546,2,249,
250,Wemo,3,250,
cart
id,number_of_products,total
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,0
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,0
143,0,0
144,0,0
145,0,0
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,0
176,0,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
183,0,0
184,0,0
185,0,0
186,0,0
187,0,0
188,0,0
189,0,0
190,0,0
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,0,0
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,0,0
223,0,0
224,0,0
225,0,0
226,0,0
227,0,0
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,0
240,0,0
241,0,0
242,0,0
243,0,0
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
customer
id,name,address,phone_number,cart_id
1,James,69708893,Iqbuvduw,1
2,Anna,90206687,Zhib,2
3,Andrea,96154562,Kvazh,3
4,Anita,87730122,Jpzekds,4
5,Jason,58927540,Wfrzqcp,5
6,Stephen,84596094,Xnbjvlba,6
7,Luke,88092237,Ukjowfv,7
8,Emma,90075851,Szktoddcgdad,8
9,Emma,85998727,Oanmjts,9
10,Emma,80536290,Dikznec,10
11,Mike,76177290,Jxqjh,11
12,Mark,64269320,Kqhfwhn,12
13,Emma,16197835,Bntjpezs,13
14,Amber,60028765,Vqrjeynvd,14
15,John,00057027,Kkwgkiqgnlz,15
16,Lily,57076650,Okktnm,16
17,Lia,23617974,Zstu,17
18,James,77367383,Asqlgorpanq,18
19,James,84990200,Ufjoyom,19
20,Sandy,89251677,Azoav,20
21,Anita,97231586,Oxaoeuvwveid,21
22,Mike,62806157,Yebierxganuy,22
23,Luke,64751480,Nrvailme,23
24,Amber,89653307,Vxzuj,24
25,Lisa,20950444,Fcuixa,25
26,Lisa,32262984,Nvmi,26
27,Lisa,15393900,Wgalswv,27
28,Todd,55784006,Nfhmmmentk,28
29,John,65671026,Yyiefmm,29
30,Lia,77419358,Vduglqmxvpl,30
31,Lily,25460757,Ylxubawjslgt,31
32,John,17630651,Fqwqo,32
33,James,45251188,Dpodte,33
34,Amber,19758276,Sedtzqmmrqe,34
35,Fred,72267897,Hmhkqfjteq,35
36,Emma,52517036,Tdanmzcuighg,36
37,Fred,52332428,Xymrqgowpa,37
38,Anna,96786089,Yjmpjl,38
39,Mike,01385650,Wplhfge,39
40,Lia,94449479,Noqf,40
41,Lia,79015280,Hnjmror,41
42,Luke,62476819,Jfghr,42
43,James,87225267,Pzbnukor,43
44,Keyser,32521637,Zfilxircggt,44
45,Mark,38079950,Zzsrcvqsgeqq,45
46,Stephen,10589709,Lnkuhfziw,46
47,Lia,30910402,Qqmecu,47
48,Sandy,38534492,Zxdjefeu,48
49,Luke,30736702,Dbafwb,49
50,James,54681825,Ghjmdoqhnp,50
51,Sandy,42019250,Mmvwcsozzpt,51
52,Todd,19170164,Znxpiztvmxoc,52
53,Luke,65780126,Kvspgwsf,53
54,Todd,58502833,Dkolnb,54
55,Lisa,83556393,Fkvuvca,55
56,Lily,54947803,Ngyxmk,56
57,Lisa,38824909,Dlngc,57
58,Stephen,18822763,Cutofgz,58
59,Sandy,35226544,Vtpvejcaiqe,59
60,Sandy,70636452,Algbyw,60
61,Lisa,69832327,Ryinufccp,61
62,John,15105471,Aecyo,62
63,Anna,37287295,Izlr,63
64,Anita,31973509,Ezmr,64
65,Sandy,32757451,Bxvl,65
66,Lisa,00510183,Kcyxvog,66
67,Jason,57312424,Uaede,67
68,Keyser,22898916,Rbukj,68
69,John,31192778,Zmsz,69
70,Luke,95463550,Juvkmg,70
71,Emma,84224261,Beqcyf,71
72,Anna,82913959,Imsmihtshz,72
73,Jason,99664355,Yysxdor,73
74,Sandy,39117468,Lfci,74
75,Lily,86804868,Joclloadrdxc,75
76,Anna,29034022,Ipqntshk,76
77,Sandy,47779411,Yxajrkwu,77
78,Amber,79026403,Tttg,78
79,Mike,84516674,Heleguid,79
80,Amber,18682143,Dgidld,80
81,Lily,69722958,Slaaiyv,81
82,Stephen,29586520,Vltqwaxow,82
83,Anna,58969823,Sizglsrrsw,83
84,Lily,19437225,Tthqehrxv,84
85,Todd,46088644,Vqfbsnk,85
86,Stephen,94428527,Fzadbgdmu,86
87,Luke,69585060,Vxlfzihruyj,87
88,Lily,75049763,Xfchggzgyez,88
89,Lily,95875904,Maoua,89
90,John,89151355,Ynzlxdisju,90
91,John,36108585,Krjeczljjvsn,91
92,Amber,01708023,Gmjjt,92
93,Andrea,65323527,Wngk,93
94,Jason,69232238,Fjnyrntvckmi,94
95,Anna,72382935,Zlnawehvaiu,95
96,Luke,11819571,Xekvmpfossm,96
97,Fred,79181607,Vcjg,97
98,Anna,87044172,Zzvsrjy,98
99,Fred,34294751,Iinmeezm,99
100,Albert,06483528,Poceyts,100
101,Anita,13710009,Cbvwbp,101
102,Emma,52201592,Rzwilfk,102
103,Keyser,78929388,Iqytnfiifx,103
104,Stephen,67359630,Jbukjrtig,104
105,Anita,08575440,Yxbxiiboezcm,105
106,Emma,67722633,Ycjn,106
107,Keyser,37459273,Snmvvozilo,107
108,James,76637132,Jlmk,108
109,Sandy,53599176,Ezqxke,109
110,James,04523135,Jbgnfjwxu,110
111,Mike,81263373,Dnhduts,111
112,Lia,47319069,Sfnwgwfop,112
113,Anita,30917693,Luqdenhppz,113
114,Mark,60732552,Hcvzbwr,114
115,Luke,77871832,Zxqkfhv,115
116,Luke,46666597,Tsojed,116
117,Amber,20497870,Uekdbqmionf,117
118,Emma,66085894,Iqblyfhd,118
119,Fred,88483723,Amjayebivi,119
120,Luke,47625321,Daimzwcj,120
121,Fred,45597839,Heabtl,121
122,Anna,97251190,Zzwq,122
123,Albert,47870897,Ptlowvhexviw,123
124,Anita,52775442,Zyqqbc,124
125,Fred,14294957,Hswcr,125
126,Lily,72008617,Jbdt,126
127,Lisa,18765599,Adoie,127
128,Andrea,07831520,Navdlzh,128
129,Fred,97775781,Ruuke,129
130,Amber,75575525,Dvijshnxhn,130
131,Mike,37101666,Ihljnhxr,131
132,Sandy,15021608,Byquyq,132
133,Anna,42886532,Wlsusbxqpmhy,133
134,Anita,81461744,Ghidbny,134
135,Luke,72992860,Saqwfdsep,135
136,Lisa,03434920,Rsdl,136
137,Anita,18521945,Slaovwthj,137
138,Mike,65220977,Wyyydpxjlfav,138
139,Jason,10672131,Xhvxviqis,139
140,Fred,04271682,Mcjrvavyxc,140
141,Amber,07665638,Wqxyofsjl,141
142,Lisa,05777696,Fvyerxrbhyua,142
143,Keyser,50592335,Egtkp,143
144,Anita,77976223,Gfwvd,144
145,Lisa,87588467,Gwdvxssmke,145
146,Anita,89316605,Czleusvqzjp,146
147,Andrea,22447539,Hiuiixaqckqf,147
148,Mike,48264175,Ehgoq,148
149,Amber,24639300,Mtbvmozzn,149
150,Lily,96741065,Lsyfooblfj,150
151,James,21735325,Oedh,151
152,Jason,96984238,Oghjydcrvg,152
153,Mark,71847606,Edulwcf,153
154,Mike,77860993,Nkcvzwhck,154
155,Fred,36679093,Qzugzqma,155
156,Albert,87095201,Fklfuorwk,156
157,Amber,95235925,Xwrjmmobkkt,157
158,Stephen,31860970,Prof,158
159,Emma,86712776,Nwcygaao,159
160,James,88667167,Botaqxf,160
161,Lia,91978095,Japmjnrw,161
162,Jason,86415871,Tzothzqbqkkg,162
163,Todd,75650424,Ldzywf,163
164,Todd,76396090,Iuyikoeyqbpp,164
165,Lisa,37444154,Qfptp,165
166,Andrea,58970477,Rkankv,166
167,James,68162521,Hsioqgicp,167
168,Stephen,33245520,Mtroosh,168
169,Amber,19758346,Svrsqeyqpw,169
170,John,71427126,Nbfsqkeevtc,170
171,Anita,96791158,Sbbq,171
172,Mike,43437918,Fgyoei,172
173,Anna,03085994,Rxnhk,173
174,James,49995188,Lbep,174
175,Fred,94902342,Gwgcmou,175
176,Lia,23361202,Htbnm,176
177,Anna,76166234,Qqcpgkn,177
178,Todd,51342158,Wjdb,178
179,Jason,03534732,Mghxpkgsa,179
180,Amber,18954637,Utvu,180
181,Albert,21937338,Uivugrjw,181
182,Lia,86946428,Ooezdjpdpxng,182
183,Albert,56458474,Fvyvefemlpd,183
184,Lily,85097879,Rsjodmtr,184
185,Mark,78171307,Lfgclmgtxhu,185
186,Emma,83570066,Jfyrkz,186
187,Lia,73039921,Uzpyatqpld,187
188,Luke,98453096,Zouwnzx,188
189,Stephen,76600813,Thsjb,189
190,Mike,56986404,Kzaajff,190
191,Anna,32044542,Ixrkeuo,191
192,Keyser,18425631,Bolzirzlgmmw,192
193,Mike,10738954,Nenc,193
194,Sandy,36860947,Rilzxeqgoqng,194
195,Fred,38286656,Qumppjuhsy,195
196,Jason,13295911,Zzwei,196
197,Anna,33206022,Njpl,197
198,Keyser,32996397,Xbadoydc,198
199,Jason,79064417,Noabic,199
200,Todd,04992813,Wfmncuoam,200
201,Luke,94089233,Hsqk,201
202,Sandy,57763802,Ejvo,202
203,James,03237557,Hxvagviwza,203
204,Mark,02895359,Bprvgka,204
205,Albert,40334509,Nqdwkpbop,205
206,John,96696462,Hsbjdoavvgwj,206
207,James,16346103,Tpvzd,207
208,Andrea,84265227,Mmxdhcoqpsu,208
209,Fred,66483289,Kgoulaks,209
210,Emma,76295138,Posnpptow,210
211,Emma,00245096,Ushggllte,211
212,John,81994661,Vnibtykxxypt,212
213,Lisa,67671102,Jkcg,213
214,Jason,58313854,Hxqtdukikv,214
215,Keyser,43942720,Jovpsij,215
216,Albert,95301302,Elwn,216
217,Anita,93402415,Cmbaijist,217
218,Lia,92200049,Qfoinctn,218
219,Lisa,37271617,Amoduny,219
220,Mark,72546716,Qasug,220
221,Andrea,07171113,Htjqkeb,221
222,Amber,55472796,Cebfmae,222
223,Emma,32176259,Xatb,223
224,John,98965633,Pbeazhxl,224
225,Emma,03737200,Nhbgidhzoo,225
226,Luke,21609926,Nqmkrgi,226
227,Mike,28529546,Mqufkgts,227
228,Fred,97326758,Ymea,228
229,Lia,21801554,Nmxeqigydnzj,229
230,Albert,99287117,Ydeszqtfvuij,230
231,Andrea,30602981,Hmyqdi,231
232,Mike,74555852,Mjoxys,232
233,Anita,01184929,Hpmqzjnwysz,233
234,Emma,90275279,Vawsw,234
235,Todd,50703517,Lzvzeizw,235
236,Amber,42700416,Vrvyakb,236
237,Keyser,16387867,Imhmqqeawo,237
238,Andrea,64986735,Nyytwhpb,238
239,Lia,77174029,Jmlyklogw,239
240,Keyser,16660244,Lchsbkpyycmb,240
241,Keyser,83053034,Dxyeck,241
242,Sandy,58779762,Nfijwj,242
243,Lily,23040449,Bdpoe,243
244,Emma,26291726,Sgsa,244
245,Anna,50639077,Zkulqqvlf,245
246,Andrea,16148383,Njdxgg,246
247,Amber,72400501,Fokn,247
248,Luke,70392880,Dsaetmmanyl,248
249,Lily,57978563,Xuasfc,249
250,Anita,67421468,Npukrjqvy,250
payment
id,customer_id,card_type,card_number
1,1,Visa,3445738859317540
2,2,Visa,5226630820279482
3,3,Visa,8027432872652770
4,4,MasterCard,6615213003928784
5,5,Visa,8295929773388216
6,6,Visa,5072804756266293
7,7,Visa,9456050474227150
8,8,MasterCard,3062785764149630
9,9,Visa,6826910836430512
10,10,Visa,6446332688849768
11,11,MasterCard,8423959713754714
12,12,MasterCard,2827611741877419
13,13,Visa,9093337888025001
14,14,Visa,2213631150823848
15,15,Visa,8467563991414622
16,16,Visa,0206562952509521
17,17,MasterCard,6490935785816005
18,18,Visa,6406322356947113
19,19,MasterCard,8354719797138855
20,20,MasterCard,9213993120515774
21,21,MasterCard,0995497971125286
22,22,MasterCard,8726845463389530
23,23,MasterCard,0226503925678891
24,24,MasterCard,0682159876738696
25,25,MasterCard,7443499881187538
26,26,Visa,2035159762767276
27,27,Visa,1331149734691629
28,28,Visa,7012583305247110
29,29,Visa,0270457018712044
30,30,MasterCard,8700826410214566
31,31,MasterCard,8852378449538458
32,32,MasterCard,1175725876460899
33,33,MasterCard,1966871667707697
34,34,MasterCard,2601823691281977
35,35,MasterCard,4915169042879076
36,36,Visa,9900364908255545
37,37,MasterCard,6861242333281607
38,38,MasterCard,8906138366119992
39,39,Visa,7020435700062542
40,40,Visa,3423263942575454
41,41,MasterCard,8065553210875894
42,42,Visa,6616295498085330
43,43,MasterCard,0148166115094725
44,44,MasterCard,0417079018459725
45,45,MasterCard,4070108950021872
46,46,MasterCard,9483084191061088
47,47,Visa,9376342420029796
48,48,Visa,7437416988033113
49,49,MasterCard,1483498003331129
50,50,Visa,2439719576583790
51,51,Visa,1529649032561943
52,52,MasterCard,3692466181744207
53,53,Visa,7067110888944228
54,54,MasterCard,4464761466594954
55,55,MasterCard,9148689548712395
56,56,MasterCard,2090325194422861
57,57,MasterCard,1449906231496223
58,58,Visa,7303281214549611
59,59,MasterCard,7741109462627776
60,60,MasterCard,1691684843688803
61,61,Visa,7680091435834707
62,62,Visa,5618762379908115
63,63,MasterCard,0879539806536939
64,64,Visa,3961649445431670
65,65,MasterCard,8428917739542215
66,66,MasterCard,5674268516224990
67,67,MasterCard,9777335314162246
68,68,Visa,6286301223102518
69,69,MasterCard,5776543192006652
70,70,MasterCard,4586974785654890
71,71,Visa,3056961361034707
72,72,MasterCard,8896547641993930
73,73,Visa,9887415226423328
74,74,MasterCard,3551301382720023
75,75,MasterCard,3350302523116566
76,76,MasterCard,1780112271950667
77,77,Visa,4170610904488134
78,78,MasterCard,0849701961648984
79,79,MasterCard,2629875395999445
80,80,MasterCard,8770339000989764
81,81,MasterCard,8962326189505921
82,82,MasterCard,8095397858753811
83,83,Visa,4372444020428836
84,84,Visa,3278163280210597
85,85,MasterCard,9562167551525150
86,86,Visa,0068491591204965
87,87,Visa,2879366242612785
88,88,Visa,1240450835684960
89,89,Visa,7914602408543667
90,90,MasterCard,3030005680524740
91,91,MasterCard,9347475571828806
92,92,Visa,0278231518666067
93,93,MasterCard,9485588933646090
94,94,MasterCard,2827636864921302
95,95,Visa,5903375342719588
96,96,MasterCard,8923660765461140
97,97,Visa,6149670192260746
98,98,Visa,7590408120695170
99,99,MasterCard,2319757080215945
100,100,MasterCard,4348751684263424
101,101,Visa,4079950617354596
102,102,Visa,2810238623829661
103,103,MasterCard,5360869491983005
104,104,Visa,9689749096513357
105,105,Visa,2937203193278081
106,106,Visa,5417472794026961
107,107,MasterCard,7979997767041272
108,108,MasterCard,2418705782724600
109,109,MasterCard,6876763231554333
110,110,MasterCard,7987759893898877
111,111,Visa,0011673189091986
112,112,Visa,3617836003939269
113,113,Visa,4784377234547597
114,114,MasterCard,5840394170824787
115,115,MasterCard,9782338948646832
116,116,Visa,9769306104073134
117,117,Visa,3528073865096521
118,118,Visa,0630111256432015
119,119,Visa,7041988967079743
120,120,MasterCard,1713433839042019
121,121,Visa,8654211823577722
122,122,Visa,1749914744144892
123,123,MasterCard,7857652504825401
124,124,MasterCard,8341059922939931
125,125,MasterCard,5871806572591822
126,126,MasterCard,3895845150137742
127,127,MasterCard,8798650452006014
128,128,MasterCard,7467660151901022
129,129,Visa,2803782865301047
130,130,MasterCard,9006871250403958
131,131,Visa,8290243618459671
132,132,MasterCard,9885104216294151
133,133,MasterCard,5665988144371699
134,134,MasterCard,2265910825190483
135,135,Visa,1265173960025804
136,136,MasterCard,9009073653523605
137,137,Visa,7752629049470604
138,138,MasterCard,8272995322325933
139,139,MasterCard,6321719611761184
140,140,MasterCard,9669438721315206
141,141,Visa,2166334743643723
142,142,MasterCard,7489057934148573
143,143,Visa,8996520579688835
144,144,MasterCard,6912677687412775
145,145,MasterCard,8233390080305649
146,146,Visa,3490800475541606
147,147,MasterCard,0810018880918890
